wt,RID,ev_ne,ev_adoption,ev_consider,ev_ee,ev_pnb,ev_intention,ev_personal.benefit,ev_self.efficacy,solar_ne,solar_adoption,solar_consider,solar_ee,solar_pnb,solar_intention,solar_personal.benefit,solar_self.efficacy,offset_ne,offset_adoption,offset_consider,offset_ee,offset_pnb,offset_intention,offset_personal.benefit,offset_self.efficacy,fw_ne,fw_adoption,fw_consider,fw_ee,fw_pnb,fw_intention,fw_personal.benefit,fw_self.efficacy,wave,ev_outcome.efficacy,solar_outcome.efficacy,community.solar_adoption,community.solar_consider,community.solar_intention,community.solar_ee,community.solar_pnb,community.solar_ne,community.solar_personal.benefit,community.solar_self.efficacy,community.solar_outcome.efficacy,offset_outcome.efficacy,beef_adoption,beef_consider,beef_intention,beef_ee,beef_pnb,beef_ne,beef_personal.benefit,beef_self.efficacy,beef_outcome.efficacy,hp_adoption,hp_consider,hp_intention,hp_ee,hp_pnb,hp_ne,hp_personal.benefit,hp_self.efficacy,hp_outcome.efficacy,ev_difficulty,solar_difficulty,community.solar_difficulty,offset_difficulty,hp_difficulty,beef_difficulty,fw_difficulty,fw_outcome.efficacy
1.17843629,66143bfd-0604-5846-b73c-1a2db2fd404f,4,0,1,4,0,70,4,4,3,0,1,3,0,40,5,3,2,0,0,2,0,40,3,3,10,1,1,6,1,100,5,5,2024,4,5,0,NA,50,3,0,3,5,2,4,3,0,1,30,4,0,4,3,4,3,1,NA,60,6,0,4,4,4,3,52,54,57,57,33,0,0,4
3.051849912,66143cda-2517-90c6-03d6-b802177f0af4,3,0,0,1,0,10,1,2,3,0,1,1,1,20,2,3,1,0,0,2,1,40,3,3,7,1,1,8,1,100,3,4,2024,2,3,0,0,30,0,1,2,3,3,3,3,1,1,70,2,0,1,3,3,3,0,1,10,2,0,1,3,2,2,90,75,90,40,90,30,25,3
0.934005727,66143db1-b109-63f4-d9b8-cfe5e33551c4,1,0,1,0,0,0,1,3,2,0,1,3,0,40,3,3,0,0,0,0,0,10,2,2,2,0,0,2,1,10,1,3,2024,1,3,0,0,30,0,0,0,3,3,3,2,0,0,0,0,0,0,1,1,1,0,0,10,1,0,1,2,2,2,48,45,47,34,48,100,0,4
0.699369722,66143e45-8c12-2185-75e5-a51827c437b8,5,0,1,5,0,50,4,4,8,0,1,8,1,60,5,4,2,0,0,8,1,40,5,3,8,1,1,8,1,80,5,5,2024,5,5,0,0,40,6,1,6,5,3,5,5,0,0,40,0,1,3,3,3,4,1,NA,50,8,1,8,5,5,5,16,19,73,76,66,40,14,5
0.167952756,66143ece-cc9f-84b2-5a4b-5e31e0cba616,0,0,0,1,0,20,2,5,6,0,1,6,0,50,4,4,5,0,0,5,1,50,3,3,6,0,1,8,1,90,5,4,2024,3,5,0,0,100,0,1,10,4,2,4,3,0,0,30,4,0,3,4,5,3,0,0,0,0,0,0,1,4,5,8,76,0,59,5,35,18,3
0.422124953,6614436d-1a2e-ff20-2bb8-51b8d68261fd,2,0,NA,4,1,NA,1,1,0,0,0,0,0,0,5,1,0,0,0,0,1,0,5,5,5,1,1,5,1,80,3,5,2024,5,5,0,0,0,0,1,0,5,5,5,5,0,0,50,0,0,0,2,3,3,1,NA,0,0,1,0,5,5,5,91,78,54,66,73,54,40,5
0.367218202,6614460a-3b2d-dcd7-6ac1-2ec2b40a0965,4,0,0,5,1,0,2,1,2,0,0,2,1,0,4,1,3,0,0,0,1,0,3,1,3,1,1,3,1,80,4,4,2024,4,4,0,0,0,0,1,4,5,1,5,3,1,1,30,4,1,4,3,3,2,0,0,0,2,1,3,4,2,5,86,92,100,99,74,37,21,4
1.0123821,6614460e-c723-4f68-7302-7fae7d8d5c98,5,0,NA,3,1,50,3,2,6,0,0,2,1,0,2,1,5,0,0,1,0,0,2,1,7,1,1,7,1,90,2,4,2024,3,3,0,0,0,2,1,5,3,1,3,2,0,0,10,3,0,3,2,4,2,0,0,0,7,0,5,2,1,3,72,93,87,65,86,11,20,2
2.418221845,661449ae-971b-1a73-c5af-78e34fb8cd90,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,1,50,4,3,7,1,1,6,1,90,4,4,2024,3,1,0,0,30,0,1,2,2,1,3,3,1,1,80,4,1,4,4,4,1,1,NA,90,9,1,10,4,4,3,84,78,50,50,12,25,22,3
0.417226902,66144c28-461e-90c9-bede-ce38f5be3acf,0,0,0,1,0,10,2,3,2,0,1,4,0,30,4,4,1,0,0,1,0,20,3,2,8,1,1,8,1,80,4,4,2024,3,4,0,0,20,1,0,1,3,3,3,2,0,0,30,1,0,1,3,4,3,1,NA,100,10,1,10,4,5,4,57,46,55,44,1,28,4,4
0.260901225,66145001-a1b7-649c-61aa-651d09dfb730,10,0,NA,3,1,40,5,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,10,1,1,3,1,100,5,5,2024,5,1,0,NA,0,0,0,0,1,1,1,1,0,0,0,10,0,8,3,5,5,0,0,0,0,0,0,1,1,1,49,100,100,100,100,0,15,5
0.893132782,661452c7-bcf1-1dec-a0ec-6e804f9f754b,6,0,0,4,1,0,1,1,10,1,NA,2,1,100,5,4,4,0,0,0,1,10,3,1,7,1,1,6,1,90,2,4,2024,5,5,0,0,0,4,1,4,1,2,2,3,1,1,80,2,0,0,3,4,2,0,0,40,6,0,6,2,2,3,98,62,74,70,59,45,37,4
0.980244369,66145376-78d7-3ae3-f074-1b5e38c6c032,2,0,NA,3,0,40,3,3,2,0,0,2,1,40,4,2,3,0,0,1,1,30,3,4,2,1,1,2,1,60,3,4,2024,5,5,0,0,40,3,1,2,4,2,5,3,0,0,0,2,1,3,2,3,2,0,0,40,4,1,3,3,4,2,8,45,36,66,61,77,22,5
2.056804541,66145536-f65f-a4da-4373-7d72001f11e3,2,0,1,5,0,50,2,2,8,0,1,8,1,20,4,2,6,0,0,3,0,30,2,2,9,1,1,8,1,90,5,4,2024,2,3,0,0,20,8,1,7,4,2,4,3,0,0,20,2,0,2,1,3,2,1,NA,100,7,1,6,5,5,4,67,72,47,63,7,55,17,3
1.765249964,6614571b-c80f-f4da-72dc-b272c95f7a21,0,0,0,0,0,0,1,5,0,1,NA,4,0,0,5,5,0,0,0,0,0,0,1,2,10,1,1,10,1,100,4,5,2024,3,3,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,1,5,1,100,0,100,50,99,0,0,1
0.426381634,661459c7-86f3-957d-3325-0c91d3c2b716,2,0,0,2,0,NA,1,1,2,0,0,2,0,0,2,1,3,0,0,3,1,0,1,1,6,1,1,8,1,30,5,5,2024,3,3,0,0,0,4,0,4,2,1,1,1,1,1,20,5,1,7,5,5,5,0,0,0,4,0,5,1,1,1,20,56,37,57,100,0,7,5
0.316456867,66145a7a-7788-7036-abac-0c723a4ade1a,10,0,0,1,1,50,4,3,7,0,0,5,1,0,2,1,10,0,0,4,1,80,5,3,9,1,1,9,1,90,4,4,2024,4,3,0,NA,0,1,0,1,2,1,1,5,1,1,80,7,1,7,4,4,3,0,0,0,0,0,0,1,1,1,60,100,96,40,98,60,47,3
0.422061646,66149f9e-8fcc-8c71-b361-356cfd76aa04,5,0,1,5,0,NA,1,1,5,0,1,5,0,0,3,1,3,0,0,0,0,0,1,1,10,1,1,10,1,90,4,5,2024,1,1,0,0,0,0,0,5,5,1,1,1,0,1,10,0,0,0,1,1,1,1,NA,100,10,0,0,1,5,1,100,100,100,100,100,100,0,1
0.606910997,6614a461-d572-1789-8034-617ebb8edb8e,0,0,0,0,0,NA,3,1,6,0,0,2,1,50,4,2,7,0,0,7,1,0,4,1,5,1,1,5,1,90,4,4,2024,3,3,0,0,40,4,1,6,3,2,3,4,0,0,20,0,0,0,2,3,2,0,0,0,4,1,4,2,1,3,100,75,100,90,80,55,78,3
0.269536581,6614a78d-7d87-95a4-e309-59681171632a,2,0,0,2,0,20,3,2,5,0,0,1,1,0,1,1,8,0,0,0,1,10,4,1,8,0,1,10,1,70,5,4,2024,3,1,0,0,0,0,1,5,4,1,1,2,1,NA,100,5,0,5,5,5,5,0,0,0,6,1,5,4,1,1,55,94,82,70,81,0,3,3
0.4586998,6614e0b4-6ceb-2d69-e210-25de14b391d7,2,0,0,2,1,20,2,1,3,0,1,1,1,50,4,3,1,0,0,1,0,0,1,1,6,1,1,5,1,40,4,2,2024,3,3,0,0,20,3,0,2,3,2,3,2,1,1,50,6,1,5,4,2,3,0,0,10,2,0,1,2,1,2,40,35,33,65,82,40,57,3
0.327173258,6614fd88-ca4c-2ad8-a926-91aa62ebee0b,5,0,1,1,1,80,5,5,10,0,0,0,1,50,5,4,5,0,0,0,1,50,5,4,10,1,1,10,1,100,5,5,2024,5,5,0,0,0,0,0,0,3,3,4,4,1,1,90,0,0,0,4,4,4,1,NA,100,6,0,5,4,4,4,0,83,45,36,0,22,0,4
0.618879656,66150190-f783-e9ac-3020-76b7295c837f,2,0,1,1,0,20,3,2,3,0,1,1,0,0,2,1,0,0,0,0,0,0,1,1,5,1,1,5,1,40,3,3,2024,3,2,0,0,0,0,0,0,1,1,1,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,1,1,1,74,50,72,82,88,50,50,2
0.251850662,66153b8f-80ce-939f-4f0b-a79d7e35c73e,2,0,0,0,0,0,1,2,4,1,NA,3,1,100,5,5,1,0,0,0,1,20,2,2,7,1,1,8,1,100,5,5,2024,4,4,0,0,0,0,1,0,4,2,3,3,0,0,0,2,0,2,1,1,2,0,0,0,0,0,3,1,1,1,71,13,60,38,78,88,0,3
0.225803523,6615476c-aea8-10bc-9c92-03244ecd4974,5,0,NA,2,0,50,3,3,3,0,0,2,1,0,2,2,2,0,0,2,1,10,3,3,0,0,0,0,0,0,1,1,2024,3,2,0,NA,0,2,1,2,3,3,3,3,0,0,0,1,0,0,3,3,3,0,0,10,3,1,3,3,3,3,50,9,22,11,50,86,100,1
1.580289288,6615aacd-9eb9-f870-6910-66402ddc2130,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,2,1,4,1,1,3,1,40,3,4,2024,2,2,0,0,0,0,0,0,1,1,1,2,1,1,30,3,1,4,3,3,1,0,0,0,2,0,1,1,1,1,100,99,91,77,84,50,16,1
0.44040572,6615ab81-b3c3-7068-7843-f3316ee022fe,2,0,NA,2,0,NA,1,1,6,0,0,0,1,0,2,1,4,0,0,0,1,0,3,1,4,1,1,7,0,100,4,4,2024,3,4,0,0,0,2,1,5,4,1,4,4,1,1,100,5,1,5,4,4,4,0,0,0,4,1,3,3,1,4,100,100,100,100,100,0,0,4
0.646441481,6615aba6-7acc-8c32-e18e-f4827db1f388,0,0,0,0,0,0,1,1,2,0,0,0,1,0,4,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,3,2024,3,4,0,0,0,0,0,0,3,2,3,1,0,0,10,0,0,0,1,1,1,0,0,0,0,0,0,3,3,2,55,59,59,56,56,58,55,3
0.916660858,6615acb8-2d2f-d314-d903-99ec62c65513,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2024,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,100,100,100,100,100,19,14,1
0.667378914,6615acbc-3df5-9bb1-fefd-23704faa29de,1,0,0,1,0,0,1,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,8,1,1,8,1,80,4,4,2024,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0,1,1,1,98,98,98,100,99,97,11,2
1.214671775,6615acbc-4ede-9788-da23-b179235fcd5d,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,9,1,1,8,1,100,5,5,2024,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,4,0,5,1,2,1,0,0,0,0,0,0,1,1,1,100,99,99,100,100,30,1,1
0.506452335,6615ad85-c97c-b1be-251f-c77b9f09d44b,10,0,1,0,1,60,5,5,7,1,NA,2,1,100,5,5,8,0,0,0,1,20,5,3,8,1,1,8,1,40,4,4,2024,5,5,0,0,0,0,0,0,1,1,1,5,0,1,20,2,0,2,2,5,3,0,0,0,0,0,0,1,1,1,9,0,7,19,5,7,16,4
0.420888267,6615addc-a834-8a7e-0744-85c45d852567,2,0,0,2,0,0,1,4,6,0,0,6,1,50,4,5,0,0,0,0,0,0,2,5,6,1,1,6,1,100,1,5,2024,5,5,0,0,0,8,1,8,5,5,5,3,0,0,0,0,0,0,1,5,1,0,0,0,1,0,1,3,4,5,0,0,0,65,0,0,0,4
2.581945926,6615ae7d-ee5a-8947-469c-e3722b7245b9,0,0,NA,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,8,1,1,7,1,100,5,5,2024,4,1,0,0,0,0,0,0,1,1,1,1,1,NA,100,10,0,5,5,5,4,0,0,0,0,0,0,1,3,1,7,1,50,3,50,0,1,3
0.966951151,6615af30-5e69-8060-21fd-944be3abe158,5,0,1,1,0,50,5,1,10,0,1,1,1,100,5,5,5,0,0,0,0,50,3,3,10,1,1,10,1,100,5,5,2024,5,5,0,1,50,10,1,10,5,5,5,3,1,NA,100,7,1,10,5,5,5,0,0,50,5,0,5,3,5,3,20,18,45,42,39,0,0,5
0.531823512,6615af44-d662-81e8-4c08-960c58411c12,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,3,1,0,2,1,90,4,4,2024,1,1,0,0,0,0,0,0,3,3,2,1,0,0,10,2,0,2,1,1,1,0,0,0,0,0,0,1,1,1,95,9,0,100,92,88,0,1
0.497227942,6615afc0-b1e6-38db-236b-ff4fcb5f7ad6,1,0,0,2,0,50,3,3,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,1,7,1,1,7,1,90,4,4,2024,3,2,0,0,0,1,0,0,2,1,2,2,1,1,10,8,0,6,5,5,2,0,0,0,3,0,1,1,3,3,68,80,94,89,63,76,72,3
0.893132782,6615afd4-8797-8b57-4199-a23540008dec,9,0,1,8,1,90,4,4,9,1,NA,9,1,80,5,5,9,1,NA,9,1,80,5,5,9,1,1,9,1,90,4,5,2024,5,5,1,NA,80,9,1,9,5,4,5,5,1,1,90,8,1,9,4,5,4,1,NA,90,9,1,8,5,4,5,86,84,89,95,89,84,81,4
0.43823062,6615afed-a6b1-a499-1b41-aa08a1c59a02,3,0,1,3,1,50,4,3,5,0,1,1,1,0,4,2,1,0,0,0,1,0,3,1,5,1,1,5,1,50,5,5,2024,5,4,0,0,0,0,1,2,2,1,2,2,1,1,50,5,1,5,5,5,4,0,1,0,0,1,6,5,2,4,43,72,81,73,85,5,6,4
0.527179315,6615b06c-e880-6d7d-be93-a86f18c15d97,4,0,1,7,1,60,4,3,6,0,1,8,1,0,4,3,2,0,0,1,1,10,4,2,5,1,1,3,1,100,4,5,2024,5,5,0,1,0,8,1,7,5,2,4,3,1,1,90,7,1,8,5,5,3,0,0,30,6,1,5,4,4,5,15,69,25,61,41,11,3,5
0.472350464,6615b122-d237-039c-323a-86124e952b0c,1,0,NA,0,1,60,5,3,1,0,0,2,1,20,5,2,1,0,0,0,1,80,4,3,4,1,1,1,1,80,5,5,2024,5,5,0,1,100,4,1,4,5,5,5,4,1,1,60,0,1,0,5,5,2,1,NA,90,8,1,5,5,4,5,69,88,12,82,85,35,26,4
2.013019652,6615b14e-239e-f5db-ee3a-d06d8792347e,4,0,1,2,1,50,3,3,8,1,NA,8,1,100,5,5,2,0,0,0,1,10,2,2,7,1,1,7,1,100,5,4,2024,3,5,0,0,0,0,0,0,1,1,1,2,0,1,40,2,1,3,4,3,3,0,0,0,1,0,1,1,1,1,50,0,100,65,100,50,0,4
0.20720047,6615b1d0-13b3-c038-5c78-25df2ba772e3,7,0,0,4,1,NA,3,2,3,0,0,1,1,0,3,2,7,0,0,1,1,0,1,2,8,1,0,3,1,90,3,3,2024,4,2,1,NA,0,1,1,8,3,1,2,3,1,NA,100,3,1,8,5,5,3,0,0,0,3,1,6,2,2,2,65,85,95,95,95,0,28,2
1.053391678,6615b1d5-a841-b5e8-c1e0-e0cf02fb4cb0,2,0,0,2,0,30,1,1,2,0,1,2,1,10,1,2,3,0,0,3,1,10,1,1,5,1,1,5,1,100,5,5,2024,4,3,0,0,10,3,1,3,3,1,2,3,1,NA,100,5,1,5,5,5,4,0,0,0,1,0,2,2,1,2,69,75,73,46,47,0,10,4
0.379280815,6615b295-0fa4-80ad-7354-2ffdd6dfc97b,1,0,NA,1,0,NA,1,1,5,0,0,1,1,0,2,1,0,0,0,0,0,0,3,1,6,1,1,2,1,100,4,4,2024,3,2,0,NA,0,0,0,6,3,1,4,3,0,0,0,4,0,4,1,3,2,0,0,0,0,0,0,5,2,3,66,9,86,74,88,25,31,3
0.791434571,6615b2f4-25c8-30a2-39db-7fc2892a5ed2,0,0,0,0,0,0,1,1,3,0,1,3,1,0,1,1,0,0,0,0,0,0,1,1,8,1,1,7,1,70,3,4,2024,1,1,0,0,0,0,0,0,1,1,1,1,0,1,10,2,0,0,1,5,1,1,NA,100,7,1,7,3,5,1,100,74,100,100,0,0,29,1
0.243637326,6615b361-2847-aead-ba71-a665f2a9a7e9,5,0,NA,5,0,NA,3,3,5,0,0,5,0,0,1,1,5,0,0,5,0,0,1,1,5,1,1,5,1,100,3,3,2024,3,1,0,NA,0,5,0,5,1,1,1,1,0,0,80,5,0,5,3,3,3,0,0,0,5,0,5,1,1,1,50,51,50,49,50,52,2,3
1.072478641,6615b3c1-0a30-18ea-48a9-699333a928d4,0,0,0,2,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,2024,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,3,1,0,0,0,5,0,0,1,1,1,100,100,100,100,100,50,32,1
0.761017393,6615b3dd-ae74-d28c-ac4e-b648483421d8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,6,1,1,6,1,80,1,1,2024,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,1,1,1,1,1,NA,0,5,0,5,1,1,1,100,100,100,100,100,95,95,1
1.163867965,6615b429-17c3-d943-0412-4a0d26996349,1,0,0,0,0,0,3,4,5,0,0,0,1,0,5,1,0,0,0,0,0,0,2,1,5,1,1,7,1,100,5,5,2024,5,5,0,0,0,0,1,3,5,1,5,2,1,1,90,5,1,4,5,4,5,0,0,0,4,1,5,4,1,4,80,99,100,79,97,16,8,5
1.992049913,6615b444-5ff2-5322-162e-3573134818d9,3,0,0,1,1,10,3,1,2,0,0,0,1,0,4,1,1,0,0,2,1,0,2,1,8,1,1,8,1,50,2,3,2024,5,5,0,0,0,2,1,1,3,2,5,5,0,0,60,2,0,3,3,4,5,0,0,0,0,0,1,1,2,3,99,96,54,99,83,7,11,5
0.428745705,6615b492-92aa-d032-d957-842680ab19d3,0,0,0,0,0,0,1,1,5,0,0,6,0,0,2,1,5,0,0,5,0,0,2,2,7,1,1,8,1,80,3,4,2024,2,2,0,NA,0,0,0,0,2,1,2,2,0,0,0,1,0,0,2,1,3,0,0,0,5,0,3,1,2,2,83,82,70,82,78,14,9,3
0.302303285,6615b4e2-825c-f9db-cbd1-8de92bed9254,3,0,1,2,0,40,3,3,4,1,NA,3,1,70,4,4,4,0,0,2,1,30,3,3,7,1,1,6,1,70,3,3,2024,3,4,0,0,50,4,1,5,3,2,3,3,1,1,50,3,0,4,4,4,1,0,0,50,2,1,5,4,3,3,56,30,79,34,40,36,27,1
1.234804757,6615b525-3a1f-a3c6-fa83-3f6b4e3eb16d,0,0,NA,0,0,0,1,1,8,0,1,0,1,0,5,1,0,0,0,1,0,0,3,2,4,1,1,8,1,100,5,5,2024,1,2,0,0,0,0,0,0,2,1,2,2,1,NA,100,4,0,0,5,5,2,0,0,0,5,0,0,1,1,1,100,94,100,100,100,1,0,2
0.82434655,6615b54a-a83d-dbe1-538a-baa42c955e7f,5,0,0,1,1,0,1,1,5,0,0,5,1,0,1,1,0,0,0,0,0,0,1,1,6,1,1,9,1,100,5,5,2024,3,3,0,0,0,0,1,0,1,4,1,1,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,1,1,1,100,99,0,100,99,100,17,1
1.62826384,6615b5a1-10b4-384f-cbaf-befb86b0d5a2,1,1,NA,2,1,NA,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,2,1,1,2,1,90,1,2,2024,1,1,0,0,10,1,0,0,1,1,1,1,1,1,0,2,1,4,1,2,1,0,0,0,1,0,1,1,1,1,93,99,99,100,96,89,31,1
0.732541712,6615b63d-693f-dbfc-f36f-9884cc1a94c4,4,0,NA,3,1,30,3,3,4,0,0,4,1,0,1,1,4,0,0,3,1,0,3,1,6,1,1,5,1,60,5,4,2024,4,4,0,NA,0,3,1,3,3,1,3,3,1,1,80,3,1,7,5,4,4,0,0,0,3,1,4,3,3,3,39,95,95,100,100,11,17,4
0.856133454,6615b74e-b0e0-b018-a5bd-8d62c84314ce,8,0,1,2,1,70,5,5,10,0,0,4,1,0,5,1,10,0,0,0,1,50,5,2,10,1,1,10,1,100,5,5,2024,5,5,0,NA,0,8,1,10,5,1,5,5,1,1,80,5,1,8,4,4,5,0,0,0,0,1,5,3,1,5,67,100,100,100,100,81,0,5
1.114239387,6615b76d-838f-7f11-771c-422f91b8808b,0,0,0,0,0,0,3,1,5,0,0,0,1,0,1,1,5,0,0,0,1,0,3,1,10,1,1,10,1,70,5,4,2024,4,1,0,0,0,5,1,6,3,1,3,4,1,1,30,0,0,0,4,4,1,0,0,0,0,1,10,4,1,3,77,100,100,100,100,35,29,3
0.743910339,6615b76e-5926-d892-1ec8-9c0d154e57bf,2,0,0,8,0,10,1,1,4,0,1,5,0,0,2,1,2,0,0,2,0,0,1,1,6,1,1,5,1,70,2,2,2024,1,2,0,0,0,2,1,2,2,2,2,1,0,0,20,5,0,7,2,1,1,0,1,20,7,1,7,4,4,2,70,72,71,91,24,75,68,1
0.366848188,6615b76f-9e0e-79d4-ab6e-8121a5c0cfbd,2,0,1,2,1,50,3,3,2,0,0,1,1,20,5,2,0,0,0,0,0,0,5,1,8,1,1,8,1,100,5,5,2024,5,5,0,0,0,0,0,0,4,1,5,5,0,0,0,5,0,5,3,2,1,0,0,0,2,0,2,3,1,1,51,19,100,100,100,83,0,5
1.554927564,6615b938-8bca-577d-a512-cc75a99e1ce0,4,0,1,0,1,50,3,3,3,0,1,4,1,10,5,4,0,0,0,0,0,0,2,1,5,1,1,8,1,80,5,3,2024,4,4,0,0,0,0,0,2,3,2,4,5,0,1,50,2,0,0,2,4,1,0,0,70,8,0,5,4,5,3,0,75,80,100,0,50,25,1
0.924203983,6615bbbf-5e07-e51d-29c0-5f4bfa93ef8d,0,0,0,2,0,0,1,1,3,0,0,4,1,0,1,1,0,0,0,0,0,0,1,1,10,1,1,10,1,80,5,4,2024,1,1,0,0,0,0,0,0,1,1,1,1,1,1,70,5,0,0,4,3,1,1,NA,100,7,1,5,4,4,1,100,100,100,100,0,60,15,1
0.482432203,6615bc24-ba2c-4020-9e63-8e00a35bb184,0,0,0,0,0,0,1,1,2,0,0,2,0,0,1,1,0,0,0,0,0,0,1,1,8,1,1,8,1,80,4,3,2024,4,1,0,0,0,0,1,0,5,2,3,1,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,2,1,2,75,80,76,75,75,97,20,3
1.598927931,6615bc3c-0c2d-dd98-c17f-385a4a52d214,1,0,1,1,0,0,1,1,2,0,1,2,0,0,2,1,1,0,0,1,0,0,1,1,7,1,1,7,1,60,2,3,2024,1,1,0,0,0,0,0,1,2,1,1,1,0,0,30,6,0,6,2,2,1,0,0,10,3,0,2,2,2,1,77,69,88,84,69,55,25,1
0.534035765,6615be56-8290-c71a-1c6f-1024139b4466,4,0,1,2,1,80,4,4,6,0,0,0,1,0,2,1,5,0,0,5,1,30,2,3,3,1,1,3,1,40,3,4,2024,5,3,0,0,0,0,1,7,4,2,4,3,0,0,30,3,1,4,3,3,2,0,0,0,1,1,5,2,2,3,5,98,90,82,91,32,28,3
0.215688189,6615bef1-2436-1068-9af4-4cf39f21c2f2,8,0,NA,10,1,NA,5,5,5,0,0,5,1,0,4,2,5,0,0,5,1,40,3,4,10,1,1,8,1,90,5,5,2024,5,4,0,0,0,5,1,5,4,2,3,4,0,0,0,0,0,0,1,4,2,0,0,0,4,0,4,3,2,3,0,14,14,17,14,69,4,5
0.55774667,6615c27d-1843-a4c3-e298-5d396fb3c76d,6,0,NA,8,0,NA,4,3,10,0,0,5,0,50,4,2,5,0,0,4,0,0,1,2,8,1,1,5,1,90,3,4,2024,3,1,0,NA,60,10,1,10,5,2,3,2,1,1,100,5,1,6,5,4,4,0,0,70,5,1,8,5,4,5,5,50,45,40,0,5,0,4
0.66026419,6615cd6f-0553-d48c-eb8a-5f64cd1204a7,1,0,0,0,0,0,1,1,2,0,0,0,1,0,3,1,0,0,0,0,0,0,2,2,0,1,1,1,1,40,5,4,2024,3,3,0,0,0,0,0,0,2,1,3,3,1,1,30,1,1,0,3,3,2,0,0,0,0,0,0,2,2,3,88,60,54,70,66,33,0,2
1.622099607,6615e104-1c74-ff71-b755-40ddb40f5966,4,0,1,8,0,0,2,2,9,0,0,7,1,0,5,1,7,0,0,7,1,0,5,5,10,1,1,8,1,100,4,5,2024,5,4,0,0,30,5,1,7,5,1,4,5,0,0,0,4,0,3,1,3,1,1,NA,100,9,1,6,5,4,5,23,32,73,43,70,45,0,3
0.197961925,6615e8c3-b993-586f-a378-873626e72d8e,5,0,1,5,1,50,4,4,5,0,0,7,1,0,4,4,5,0,0,5,1,0,1,3,5,1,1,5,1,100,5,5,2024,5,4,0,0,50,5,1,8,5,4,4,3,1,NA,100,9,1,5,5,5,5,0,0,0,5,1,5,3,3,3,0,0,0,12,18,1,0,5
0.594777385,6615eb94-625c-d068-010f-12de9e6911c9,0,0,0,0,1,10,2,2,0,0,0,0,0,0,2,2,0,0,0,0,1,10,2,1,2,1,1,3,1,60,5,3,2024,2,1,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,1,1,2,2,1,NA,50,10,1,1,3,3,2,25,20,10,50,50,35,40,2
0.651089904,6615ee7a-ce9d-384c-f29b-8c821a87c964,5,0,1,3,1,40,4,3,3,0,0,2,1,20,3,2,2,0,0,1,1,20,3,2,5,1,1,5,1,50,3,3,2024,3,2,0,0,10,2,1,2,3,2,2,2,0,0,30,5,0,5,1,1,2,0,0,20,2,1,3,2,2,2,40,58,47,43,45,80,60,3
0.633050725,6615fa70-3f5b-4e85-0dd1-b9913aee6b3f,0,0,NA,0,0,0,1,1,8,0,1,8,1,30,5,1,5,0,0,2,1,10,2,4,6,1,1,7,1,100,2,4,2024,1,5,0,0,30,6,1,7,4,4,4,4,0,1,40,0,1,6,1,2,2,0,0,10,5,1,5,4,3,3,100,100,76,67,76,73,13,1
0.256854853,6615fe15-3a2f-0369-97d3-0eac4205a2a8,2,0,NA,0,0,0,2,4,4,0,0,0,1,0,3,1,0,0,0,0,1,0,2,1,8,1,1,10,1,100,4,4,2024,1,1,0,0,0,0,1,3,4,1,1,3,0,0,10,0,0,1,2,1,1,0,0,0,0,1,4,3,3,3,18,18,50,50,50,96,18,3
0.317818356,6616078e-06cb-f5a0-901f-f50ac109155d,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2024,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,5,0,0,3,1,1,100,100,32,82,100,0,95,1
